,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.33197606,-0.25467494,-0.14389274,-0.2671306,-0.05825408,0.15474367,0.29092842,-0.32605916,0.24018951,-0.2560191,0.23382822,0.15424562,-0.06241589,0.123808265,0.13693309,0.35575175
1,0.057363164,0.17597558,-0.07900475,-0.10242916,0.15781514,0.11012501,0.32219312,-0.035016578,0.28182027,-0.1652677,0.022062344,-0.206348,0.20215471,0.24937382,0.067539744,-0.3379047
2,-0.35906398,0.022661665,-0.060542997,0.15888284,-0.30897716,-0.07714861,0.042481977,0.20765804,0.105029434,0.031739593,0.0386973,0.14137563,-0.008808496,-0.27914685,0.012002839,-0.059835285
